,start,end,duration
140,1244942336,1244946432,4096
141,1244946432,1244950528,4096
142,1244950528,1244954624,4096
138,1244954624,1244958208,3584
133,1244974702,1244975104,402
137,1244975104,1244978500,3396
134,1244978566,1244979200,634
143,1244979200,1244983296,4096
144,1244983296,1244987392,4096
145,1244987392,1244991488,4096
146,1244991488,1244995584,4096
147,1244995584,1244999680,4096
135,1244999698,1245000697,999
4537,1245010150,1245011644,1494
4538,1245047186,1245048832,1646
4541,1245048832,1245052928,4096
4542,1245052928,1245057024,4096
4543,1245057024,1245061120,4096
4544,1245061120,1245065216,4096
4545,1245065216,1245069312,4096
4546,1245069312,1245073408,4096
4547,1245073408,1245077504,4096
4548,1245077504,1245081600,4096
4540,1245081600,1245085593,3993
4539,1245091566,1245093888,2322
4549,1245093888,1245097984,4096
4550,1245097984,1245102080,4096
2479,1245102080,1245106176,4096
2472,1245106176,1245106596,420
2474,1245107774,1245109698,1924
2470,1245110216,1245110272,56
2478,1245110272,1245113978,3706
2476,1245123511,1245126656,3145
2480,1245126656,1245130752,4096
2481,1245130752,1245134848,4096
2482,1245134848,1245138944,4096
2483,1245138944,1245143040,4096
2473,1245143040,1245144303,1263
2477,1245155831,1245159424,3593
2484,1245159424,1245163520,4096
2485,1245163520,1245167616,4096
2486,1245167616,1245171712,4096
2487,1245171712,1245175808,4096
2488,1245175808,1245179904,4096
2475,1245179904,1245182744,2840
2471,1245191873,1245192192,319
2489,1245192192,1245196288,4096
2490,1245196288,1245200384,4096
5249,1245200384,1245204480,4096
5250,1245204480,1245208576,4096
5251,1245208576,1245212672,4096
5252,1245212672,1245216768,4096
5253,1245216768,1245220864,4096
5254,1245220864,1245224960,4096
5255,1245224960,1245229056,4096
5256,1245229056,1245233152,4096
5257,1245233152,1245237248,4096
5245,1245237248,1245239057,1809
5246,1245239160,1245241344,2184
5244,1245241344,1245242924,1580
5248,1245250589,1245253632,3043
5258,1245253632,1245257728,4096
5259,1245257728,1245261824,4096
5260,1245261824,1245265920,4096
5261,1245265920,1245270016,4096
5262,1245270016,1245274112,4096
5263,1245274112,1245278208,4096
5264,1245278208,1245282304,4096
5265,1245282304,1245286400,4096
5266,1245286400,1245290496,4096
5267,1245290496,1245294592,4096
5247,1245294592,1245297325,2733
772,1245308615,1245310976,2361
774,1245310976,1245315072,4096
775,1245315072,1245319168,4096
776,1245319168,1245323264,4096
777,1245323264,1245327360,4096
778,1245327360,1245331456,4096
779,1245331456,1245335552,4096
780,1245335552,1245339648,4096
781,1245339648,1245343744,4096
782,1245343744,1245347840,4096
783,1245347840,1245351936,4096
784,1245351936,1245356032,4096
785,1245356032,1245360128,4096
786,1245360128,1245364224,4096
773,1245364224,1245367937,3713
771,1245396780,1245396992,212
787,1245396992,1245401088,4096
5540,1245401088,1245405184,4096
5541,1245405184,1245409280,4096
5542,1245409280,1245413376,4096
5543,1245413376,1245417472,4096
5544,1245417472,1245421568,4096
5545,1245421568,1245425664,4096
5546,1245425664,1245429760,4096
5547,1245429760,1245433856,4096
5548,1245433856,1245437952,4096
5549,1245437952,1245442048,4096
5550,1245442048,1245446144,4096
5551,1245446144,1245450240,4096
5552,1245450240,1245454336,4096
5553,1245454336,1245458432,4096
5554,1245458432,1245462528,4096
5555,1245462528,1245466624,4096
5556,1245466624,1245470720,4096
5557,1245470720,1245474816,4096
5558,1245474816,1245478912,4096
5559,1245478912,1245483008,4096
5560,1245483008,1245487104,4096
5539,1245487104,1245489278,2174
5538,1245499381,1245499392,11
5561,1245499392,1245503488,4096
1784,1245503488,1245507584,4096
1782,1245507584,1245509177,1593
1783,1245563275,1245564928,1653
1785,1245564928,1245569024,4096
1786,1245569024,1245573120,4096
1787,1245573120,1245577216,4096
1788,1245577216,1245581312,4096
1789,1245581312,1245585408,4096
1790,1245585408,1245589504,4096
1791,1245589504,1245593600,4096
1792,1245593600,1245597696,4096
1793,1245597696,1245601792,4096
3407,1245601792,1245605888,4096
3403,1245605888,1245607573,1685
3401,1245632502,1245633577,1075
3404,1245647318,1245650209,2891
3402,1245653507,1245655040,1533
3408,1245655040,1245659136,4096
3405,1245659136,1245663106,3970
3406,1245663269,1245667328,4059
3409,1245667328,1245671424,4096
3410,1245671424,1245675520,4096
3411,1245675520,1245679616,4096
3412,1245679616,1245683712,4096
3413,1245683712,1245687808,4096
3414,1245687808,1245691904,4096
3415,1245691904,1245696000,4096
3416,1245696000,1245700096,4096
2745,1245700096,1245704192,4096
2746,1245704192,1245708288,4096
2738,1245708288,1245708628,340
2740,1245715717,1245716480,763
2747,1245716480,1245720576,4096
2748,1245720576,1245724672,4096
2742,1245724672,1245726883,2211
2744,1245737762,1245741056,3294
2749,1245741056,1245745152,4096
2750,1245745152,1245749248,4096
2751,1245749248,1245753344,4096
2752,1245753344,1245757440,4096
2743,1245757440,1245760519,3079
2737,1245760603,1245760902,299
2739,1245760941,1245761536,595
2753,1245761536,1245765632,4096
2754,1245765632,1245769728,4096
2755,1245769728,1245773824,4096
2756,1245773824,1245777920,4096
2736,1245777920,1245778114,194
2741,1245779895,1245782016,2121
2757,1245782016,1245786112,4096
2758,1245786112,1245790208,4096
2759,1245790208,1245794304,4096
2760,1245794304,1245798400,4096
2761,1245798400,1245802496,4096
5469,1245802496,1245802851,355
5470,1245805563,1245806592,1029
5471,1245806592,1245808245,1653
5472,1245823743,1245827072,3329
5475,1245827072,1245831168,4096
5476,1245831168,1245835264,4096
5477,1245835264,1245839360,4096
5478,1245839360,1245843456,4096
5473,1245843740,1245847552,3812
5479,1245847552,1245851648,4096
5480,1245851648,1245855744,4096
5481,1245855744,1245859840,4096
5482,1245859840,1245863936,4096
5483,1245863936,1245868032,4096
5484,1245868032,1245872128,4096
5485,1245872128,1245876224,4096
5486,1245876224,1245880320,4096
5487,1245880320,1245884416,4096
5488,1245884416,1245888512,4096
5489,1245888512,1245892608,4096
5474,1245892663,1245896704,4041
5490,1245896704,1245900800,4096
4787,1245900800,1245904896,4096
4788,1245904896,1245908992,4096
4789,1245908992,1245913088,4096
4790,1245913088,1245917184,4096
4791,1245917184,1245921280,4096
4792,1245921280,1245925376,4096
4793,1245925376,1245929472,4096
4794,1245929472,1245933568,4096
4795,1245933568,1245937664,4096
4796,1245937664,1245941760,4096
4797,1245941760,1245945856,4096
4785,1245945856,1245948361,2505
4786,1245967228,1245970432,3204
4798,1245970432,1245974528,4096
4799,1245974528,1245978624,4096
4800,1245978624,1245982720,4096
4801,1245982720,1245986816,4096
4802,1245986816,1245990912,4096
4803,1245990912,1245995008,4096
4804,1245995008,1245999104,4096
4805,1245999104,1246003200,4096
543,1246003200,1246007296,4096
544,1246007296,1246011392,4096
545,1246011392,1246015488,4096
546,1246015488,1246019584,4096
547,1246019584,1246023680,4096
548,1246023680,1246027776,4096
549,1246027776,1246031872,4096
550,1246031872,1246035968,4096
551,1246035968,1246040064,4096
535,1246040064,1246040115,51
542,1246044869,1246048256,3387
552,1246048256,1246052352,4096
553,1246052352,1246056448,4096
540,1246056448,1246057897,1449
539,1246063270,1246064640,1370
554,1246064640,1246068736,4096
536,1246068736,1246069247,511
538,1246079821,1246081024,1203
541,1246081024,1246084359,3335
537,1246084502,1246085120,618
555,1246085120,1246089216,4096
556,1246089216,1246093312,4096
557,1246093312,1246097408,4096
558,1246097408,1246101504,4096
3581,1246101504,1246105600,4096
3582,1246105600,1246109696,4096
3583,1246109696,1246113792,4096
3576,1246113792,1246114202,410
3580,1246156599,1246158848,2249
3584,1246158848,1246162944,4096
3579,1246162944,1246164817,1873
3577,1246170213,1246171136,923
3585,1246171136,1246175232,4096
3586,1246175232,1246179328,4096
3587,1246179328,1246183424,4096
3588,1246183424,1246187520,4096
3589,1246187520,1246191616,4096
3590,1246191616,1246195712,4096
3591,1246195712,1246199808,4096
3578,1246199808,1246200896,1088
2812,1246209957,1246212096,2139
2815,1246212096,1246216192,4096
2816,1246216192,1246220288,4096
2817,1246220288,1246224384,4096
2809,1246224384,1246224616,232
2811,1246239224,1246240768,1544
2818,1246240768,1246244864,4096
2819,1246244864,1246248960,4096
2810,1246248960,1246249992,1032
2814,1246261450,1246265344,3894
2820,1246265344,1246269440,4096
2821,1246269440,1246273536,4096
2822,1246273536,1246277632,4096
2823,1246277632,1246281728,4096
2824,1246281728,1246285824,4096
2825,1246285824,1246289920,4096
2826,1246289920,1246294016,4096
2813,1246294016,1246297011,2995
5567,1246307444,1246310400,2956
5568,1246310400,1246314496,4096
5565,1246314496,1246316282,1786
5566,1246320884,1246322688,1804
5569,1246322688,1246326784,4096
5570,1246326784,1246330880,4096
5571,1246330880,1246334976,4096
5572,1246334976,1246339072,4096
5573,1246339072,1246343168,4096
5574,1246343168,1246347264,4096
5575,1246347264,1246351360,4096
5576,1246351360,1246355456,4096
5577,1246355456,1246359552,4096
5562,1246359552,1246360449,897
5564,1246364920,1246366645,1725
5563,1246378428,1246380032,1604
5578,1246380032,1246384128,4096
5579,1246384128,1246388224,4096
5580,1246388224,1246392320,4096
5581,1246392320,1246396416,4096
5582,1246396416,1246400512,4096
3077,1246400512,1246404608,4096
3078,1246404608,1246408704,4096
3079,1246408704,1246412800,4096
3080,1246412800,1246416896,4096
3076,1246416896,1246418571,1675
3075,1246452223,1246453760,1537
3081,1246453760,1246457856,4096
3082,1246457856,1246461952,4096
3083,1246461952,1246466048,4096
3084,1246466048,1246470144,4096
3085,1246470144,1246474240,4096
3086,1246474240,1246478336,4096
3087,1246478336,1246482432,4096
3088,1246482432,1246486528,4096
3089,1246486528,1246490624,4096
3090,1246490624,1246494720,4096
3091,1246494720,1246498816,4096
3092,1246498816,1246502912,4096
3138,1246502912,1246507008,4096
3139,1246507008,1246511104,4096
3140,1246511104,1246515200,4096
3141,1246515200,1246519296,4096
3142,1246519296,1246523392,4096
3143,1246523392,1246527488,4096
3144,1246527488,1246531584,4096
3145,1246531584,1246535680,4096
3146,1246535680,1246539776,4096
3147,1246539776,1246543872,4096
3148,1246543872,1246547968,4096
3136,1246547968,1246549997,2029
3137,1246561822,1246564352,2530
3149,1246564352,1246568448,4096
3150,1246568448,1246572544,4096
3151,1246572544,1246576640,4096
3152,1246576640,1246580736,4096
3153,1246580736,1246584832,4096
3154,1246584832,1246588928,4096
3155,1246588928,1246593024,4096
3156,1246593024,1246597120,4096
3157,1246597120,1246601216,4096
5190,1246601216,1246605312,4096
5191,1246605312,1246609408,4096
5192,1246609408,1246613504,4096
5193,1246613504,1246617600,4096
5194,1246617600,1246621696,4096
5195,1246621696,1246625792,4096
5196,1246625792,1246629888,4096
5197,1246629888,1246633984,4096
5198,1246633984,1246638080,4096
5199,1246638080,1246642176,4096
5200,1246642176,1246646272,4096
5201,1246646272,1246650368,4096
5202,1246650368,1246654464,4096
5203,1246654464,1246658560,4096
5188,1246658560,1246659651,1091
5189,1246681814,1246683136,1322
5204,1246683136,1246687232,4096
5205,1246687232,1246691328,4096
5206,1246691328,1246695424,4096
5207,1246695424,1246699520,4096
5208,1246699520,1246703616,4096
3822,1246703616,1246707712,4096
3823,1246707712,1246711808,4096
3824,1246711808,1246715904,4096
3821,1246715904,1246718717,2813
3820,1246749995,1246752768,2773
3825,1246752768,1246756864,4096
3826,1246756864,1246760960,4096
3827,1246760960,1246765056,4096
3828,1246765056,1246769152,4096
3829,1246769152,1246773248,4096
3830,1246773248,1246777344,4096
3831,1246777344,1246781440,4096
3832,1246781440,1246785536,4096
3833,1246785536,1246789632,4096
3834,1246789632,1246793728,4096
3835,1246793728,1246797824,4096
3836,1246797824,1246801920,4096
2338,1246801920,1246806016,4096
2335,1246806016,1246808840,2824
2332,1246808939,1246810112,1173
2339,1246810112,1246814208,4096
2340,1246814208,1246818304,4096
2336,1246818304,1246821882,3578
2330,1246822002,1246822400,398
2333,1246822400,1246824022,1622
2337,1246830624,1246834688,4064
2341,1246834688,1246838784,4096
2342,1246838784,1246842880,4096
2343,1246842880,1246846976,4096
2344,1246846976,1246851072,4096
2345,1246851072,1246855168,4096
2346,1246855168,1246859264,4096
2347,1246859264,1246863360,4096
2331,1246863360,1246864299,939
2329,1246864403,1246864657,254
2334,1246864740,1246867456,2716
2348,1246867456,1246871552,4096
2349,1246871552,1246875648,4096
2350,1246875648,1246879744,4096
2351,1246879744,1246883840,4096
2352,1246883840,1246887936,4096
2353,1246887936,1246892032,4096
2354,1246892032,1246896128,4096
2355,1246896128,1246900224,4096
6002,1246900224,1246904320,4096
6003,1246904320,1246908416,4096
5998,1246908416,1246911722,3306
6001,1246912685,1246916608,3923
5997,1246916608,1246919603,2995
5991,1246919810,1246920704,894
6004,1246920704,1246924800,4096
6000,1246924800,1246928500,3700
5990,1246928635,1246928896,261
6005,1246928896,1246932992,4096
5995,1246932992,1246935074,2082
5993,1246935163,1246937088,1925
6006,1246937088,1246941184,4096
5999,1246941184,1246944553,3369
5992,1246952467,1246953472,1005
6007,1246953472,1246957568,4096
5996,1246957568,1246960362,2794
5994,1246967851,1246969856,2005
6008,1246969856,1246973952,4096
6009,1246973952,1246978048,4096
6010,1246978048,1246982144,4096
6011,1246982144,1246986240,4096
6012,1246986240,1246990336,4096
6013,1246990336,1246994432,4096
6014,1246994432,1246998528,4096
6015,1246998528,1247002624,4096
4297,1247002624,1247006720,4096
4298,1247006720,1247010816,4096
4299,1247010816,1247014912,4096
4300,1247014912,1247019008,4096
4301,1247019008,1247023104,4096
4302,1247023104,1247027200,4096
4303,1247027200,1247031296,4096
4304,1247031296,1247035392,4096
4295,1247035392,1247036503,1111
4296,1247042149,1247043584,1435
4305,1247043584,1247047680,4096
4306,1247047680,1247051776,4096
4307,1247051776,1247055872,4096
4308,1247055872,1247059968,4096
4309,1247059968,1247064064,4096
4310,1247064064,1247068160,4096
4311,1247068160,1247072256,4096
4312,1247072256,1247076352,4096
4313,1247076352,1247080448,4096
4314,1247080448,1247084544,4096
4315,1247084544,1247088640,4096
4316,1247088640,1247092736,4096
4317,1247092736,1247096832,4096
4318,1247096832,1247100928,4096
1379,1247100928,1247105024,4096
1380,1247105024,1247109120,4096
1381,1247109120,1247113216,4096
1382,1247113216,1247117312,4096
1383,1247117312,1247121408,4096
1384,1247121408,1247125504,4096
1385,1247125504,1247129600,4096
1376,1247129600,1247131971,2371
1378,1247150240,1247154176,3936
1386,1247154176,1247158272,4096
1387,1247158272,1247162368,4096
1388,1247162368,1247166464,4096
1389,1247166464,1247170560,4096
1390,1247170560,1247174656,4096
1391,1247174656,1247178752,4096
1392,1247178752,1247182848,4096
1377,1247182848,1247185818,2970
1375,1247186228,1247186944,716
1393,1247186944,1247191040,4096
1394,1247191040,1247195136,4096
1395,1247195136,1247199232,4096
1396,1247199232,1247203328,4096
3164,1247203328,1247207424,4096
3165,1247207424,1247211520,4096
3166,1247211520,1247215616,4096
3167,1247215616,1247219712,4096
3168,1247219712,1247223808,4096
3169,1247223808,1247227904,4096
3162,1247227904,1247231563,3659
3160,1247236921,1247238624,1703
3161,1247242341,1247244288,1947
3170,1247244288,1247248384,4096
3171,1247248384,1247252480,4096
3172,1247252480,1247256576,4096
3173,1247256576,1247260672,4096
3174,1247260672,1247264768,4096
3175,1247264768,1247268864,4096
3176,1247268864,1247272960,4096
3177,1247272960,1247277056,4096
3178,1247277056,1247281152,4096
3179,1247281152,1247285248,4096
3163,1247285248,1247289039,3791
3158,1247294313,1247295779,1466
3159,1247295999,1247297536,1537
3180,1247297536,1247301632,4096
2015,1247301632,1247305728,4096
2016,1247305728,1247309824,4096
2017,1247309824,1247313920,4096
2018,1247313920,1247318016,4096
2019,1247318016,1247322112,4096
2011,1247322112,1247323929,1817
2009,1247351283,1247352233,950
2014,1247359789,1247363072,3283
2020,1247363072,1247367168,4096
2021,1247367168,1247371264,4096
2022,1247371264,1247375360,4096
2023,1247375360,1247379456,4096
2013,1247379456,1247382672,3216
2012,1247388904,1247391744,2840
2024,1247391744,1247395840,4096
2025,1247395840,1247399936,4096
2010,1247399936,1247401153,1217
1646,1247401585,1247404032,2447
1652,1247404032,1247408128,4096
1649,1247408128,1247411041,2913
1647,1247417948,1247420416,2468
1653,1247420416,1247424512,4096
1654,1247424512,1247428608,4096
1643,1247428608,1247428814,206
1648,1247442440,1247444992,2552
1655,1247444992,1247449088,4096
1656,1247449088,1247453184,4096
1657,1247453184,1247457280,4096
1658,1247457280,1247461376,4096
1659,1247461376,1247465472,4096
1651,1247465472,1247469545,4073
1650,1247470088,1247473664,3576
1660,1247473664,1247477760,4096
1661,1247477760,1247481856,4096
1662,1247481856,1247485952,4096
1645,1247485952,1247488206,2254
1644,1247493006,1247494144,1138
1663,1247494144,1247498240,4096
1664,1247498240,1247502336,4096
1970,1247502336,1247505925,3589
1969,1247515297,1247518720,3423
1972,1247518720,1247522816,4096
1973,1247522816,1247526912,4096
1974,1247526912,1247531008,4096
1966,1247531008,1247531446,438
1965,1247542971,1247543296,325
1975,1247543296,1247547392,4096
1976,1247547392,1247551488,4096
1977,1247551488,1247555584,4096
1971,1247555605,1247559680,4075
1978,1247559680,1247563776,4096
1979,1247563776,1247567872,4096
1980,1247567872,1247571968,4096
1981,1247571968,1247576064,4096
1982,1247576064,1247580160,4096
1983,1247580160,1247584256,4096
1984,1247584256,1247588352,4096
1985,1247588352,1247592448,4096
1986,1247592448,1247596544,4096
1967,1247596544,1247598326,1782
1968,1247598409,1247600640,2231
3380,1247600640,1247604736,4096
3381,1247604736,1247608832,4096
3377,1247608832,1247609167,335
3378,1247614196,1247617024,2828
3382,1247617024,1247621120,4096
3383,1247621120,1247625216,4096
3384,1247625216,1247629312,4096
3385,1247629312,1247633408,4096
3386,1247633408,1247637504,4096
3387,1247637504,1247641600,4096
3388,1247641600,1247645696,4096
3389,1247645696,1247649792,4096
3390,1247649792,1247653888,4096
3379,1247658929,1247662080,3151
3391,1247662080,1247666176,4096
3392,1247666176,1247670272,4096
3393,1247670272,1247674368,4096
3394,1247674368,1247678464,4096
3395,1247678464,1247682560,4096
3396,1247682560,1247686656,4096
3397,1247686656,1247690752,4096
3398,1247690752,1247694848,4096
3399,1247694848,1247698944,4096
3400,1247698944,1247703040,4096
5699,1247703040,1247707136,4096
5700,1247707136,1247711232,4096
5701,1247711232,1247715328,4096
5702,1247715328,1247719424,4096
5703,1247719424,1247723520,4096
5704,1247723520,1247727616,4096
5705,1247727616,1247731712,4096
5706,1247731712,1247735808,4096
5707,1247735808,1247739904,4096
5708,1247739904,1247744000,4096
5709,1247744000,1247748096,4096
5696,1247748096,1247749610,1514
5698,1247750005,1247752192,2187
5710,1247752192,1247756288,4096
5697,1247756288,1247758312,2024
5695,1247759127,1247760384,1257
5711,1247760384,1247764480,4096
5712,1247764480,1247768576,4096
5713,1247768576,1247772672,4096
5714,1247772672,1247776768,4096
5715,1247776768,1247780864,4096
5716,1247780864,1247784960,4096
5717,1247784960,1247789056,4096
5694,1247789056,1247789517,461
1013,1247810068,1247813632,3564
1017,1247813632,1247817728,4096
1018,1247817728,1247821824,4096
1019,1247821824,1247825920,4096
1020,1247825920,1247830016,4096
1021,1247830016,1247834112,4096
1015,1247834112,1247837756,3644
1012,1247866436,1247866880,444
1011,1247866880,1247867293,413
1014,1247867407,1247870976,3569
1022,1247870976,1247875072,4096
1023,1247875072,1247879168,4096
1024,1247879168,1247883264,4096
1025,1247883264,1247887360,4096
1026,1247887360,1247891456,4096
1016,1247891456,1247895467,4011
5303,1247904050,1247907156,3106
5296,1247907240,1247907840,600
5301,1247907840,1247910264,2424
5300,1247910363,1247911936,1573
5293,1247911936,1247912067,131
5304,1247912195,1247916032,3837
5298,1247916032,1247917160,1128
5299,1247922809,1247924224,1415
5305,1247924224,1247928320,4096
5292,1247928320,1247928353,33
5302,1247961430,1247964303,2873
5294,1247964867,1247965184,317
5306,1247965184,1247969280,4096
5297,1247969280,1247970123,843
5295,1247975221,1247975791,570
2907,1248112047,1248112640,593
2910,1248112640,1248116736,4096
2911,1248116736,1248120832,4096
2905,1248120832,1248121394,562
2908,1248132101,1248133120,1019
2912,1248133120,1248137216,4096
2913,1248137216,1248141312,4096
2914,1248141312,1248145408,4096
2915,1248145408,1248149504,4096
2916,1248149504,1248153600,4096
2917,1248153600,1248157696,4096
2918,1248157696,1248161792,4096
2919,1248161792,1248165888,4096
2906,1248165888,1248166473,585
2909,1248174783,1248178176,3393
2920,1248178176,1248182272,4096
2921,1248182272,1248186368,4096
2922,1248186368,1248190464,4096
2904,1248190464,1248190587,123
4915,1248200538,1248202752,2214
4918,1248202752,1248206848,4096
4919,1248206848,1248210944,4096
4920,1248210944,1248215040,4096
4921,1248215040,1248219136,4096
4917,1248219136,1248222434,3298
4911,1248227074,1248227328,254
4922,1248227328,1248231424,4096
4923,1248231424,1248235520,4096
4924,1248235520,1248239616,4096
4925,1248239616,1248243712,4096
4926,1248243712,1248247808,4096
4927,1248247808,1248251904,4096
4928,1248251904,1248256000,4096
4914,1248256000,1248256984,984
4912,1248257434,1248257699,265
4916,1248257812,1248260096,2284
4929,1248260096,1248264192,4096
4930,1248264192,1248268288,4096
4931,1248268288,1248272384,4096
4932,1248272384,1248276480,4096
4933,1248276480,1248280576,4096
4934,1248280576,1248284672,4096
4935,1248284672,1248288768,4096
4936,1248288768,1248292864,4096
4913,1248292864,1248293660,796
2548,1248301517,1248305152,3635
2549,1248305152,1248309248,4096
2550,1248309248,1248313344,4096
2547,1248313344,1248316296,2952
2545,1248324915,1248325632,717
2551,1248325632,1248329728,4096
2552,1248329728,1248333824,4096
2553,1248333824,1248337920,4096
2554,1248337920,1248342016,4096
2555,1248342016,1248346112,4096
2546,1248346112,1248347145,1033
2544,1248357903,1248358400,497
2556,1248358400,1248362496,4096
2557,1248362496,1248366592,4096
2558,1248366592,1248370688,4096
2559,1248370688,1248374784,4096
2560,1248374784,1248378880,4096
2561,1248378880,1248382976,4096
2562,1248382976,1248387072,4096
2563,1248387072,1248391168,4096
2564,1248391168,1248395264,4096
2565,1248395264,1248399360,4096
2566,1248399360,1248403456,4096
3120,1248403456,1248407552,4096
3121,1248407552,1248411648,4096
3122,1248411648,1248415744,4096
3123,1248415744,1248419840,4096
3124,1248419840,1248423936,4096
3125,1248423936,1248428032,4096
3113,1248428032,1248428214,182
3114,1248435935,1248436224,289
3126,1248436224,1248440320,4096
3127,1248440320,1248444416,4096
3128,1248444416,1248448512,4096
3129,1248448512,1248452608,4096
3118,1248452608,1248455991,3383
3116,1248463179,1248464896,1717
3130,1248464896,1248468992,4096
3115,1248468992,1248469306,314
3119,1248473427,1248477184,3757
3131,1248477184,1248481280,4096
3132,1248481280,1248485376,4096
3133,1248485376,1248489472,4096
3134,1248489472,1248493568,4096
3135,1248493568,1248497664,4096
3117,1248497664,1248500420,2756
4840,1248508635,1248509952,1317
4844,1248509952,1248514048,4096
4845,1248514048,1248518144,4096
4846,1248518144,1248522240,4096
4847,1248522240,1248526336,4096
4848,1248526336,1248530432,4096
4842,1248530432,1248533196,2764
4841,1248564043,1248565672,1629
4843,1248580885,1248583680,2795
4849,1248583680,1248587776,4096
4850,1248587776,1248591872,4096
4851,1248591872,1248595968,4096
4852,1248595968,1248600064,4096
5438,1248600064,1248604160,4096
5439,1248604160,1248608256,4096
5440,1248608256,1248612352,4096
5441,1248612352,1248616448,4096
5442,1248616448,1248620544,4096
5436,1248620544,1248621975,1431
5437,1248683709,1248686080,2371
5443,1248686080,1248690176,4096
5444,1248690176,1248694272,4096
5445,1248694272,1248698368,4096
5446,1248698368,1248702464,4096
2872,1248702464,1248706560,4096
2873,1248706560,1248710656,4096
2874,1248710656,1248714752,4096
2867,1248714752,1248715845,1093
2866,1248718640,1248718848,208
2868,1248718848,1248720748,1900
2869,1248736940,1248739328,2388
2875,1248739328,1248743424,4096
2876,1248743424,1248747520,4096
2877,1248747520,1248751616,4096
2878,1248751616,1248755712,4096
2879,1248755712,1248759808,4096
2880,1248759808,1248763904,4096
2881,1248763904,1248768000,4096
2882,1248768000,1248772096,4096
2871,1248772096,1248775747,3651
2870,1248797183,1248800768,3585
5587,1248800768,1248804864,4096
5588,1248804864,1248808960,4096
5589,1248808960,1248813056,4096
5590,1248813056,1248817152,4096
5591,1248817152,1248821248,4096
5592,1248821248,1248825344,4096
5593,1248825344,1248829440,4096
5583,1248829440,1248829995,555
5586,1248830128,1248833536,3408
5594,1248833536,1248837632,4096
5595,1248837632,1248841728,4096
5596,1248841728,1248845824,4096
5597,1248845824,1248849920,4096
5598,1248849920,1248854016,4096
5599,1248854016,1248858112,4096
5600,1248858112,1248862208,4096
5601,1248862208,1248866304,4096
5585,1248866304,1248868673,2369
5584,1248876537,1248878592,2055
5602,1248878592,1248882688,4096
5603,1248882688,1248886784,4096
5604,1248886784,1248890880,4096
5605,1248890880,1248894976,4096
5606,1248894976,1248899072,4096
5607,1248899072,1248903168,4096
640,1248903168,1248907264,4096
641,1248907264,1248911360,4096
633,1248911360,1248911712,352
639,1248911788,1248915456,3668
642,1248915456,1248919552,4096
643,1248919552,1248923648,4096
644,1248923648,1248927744,4096
645,1248927744,1248931840,4096
646,1248931840,1248935936,4096
647,1248935936,1248940032,4096
648,1248940032,1248944128,4096
649,1248944128,1248948224,4096
636,1248948224,1248950082,1858
635,1248959455,1248960512,1057
650,1248960512,1248964608,4096
651,1248964608,1248968704,4096
652,1248968704,1248972800,4096
653,1248972800,1248976896,4096
638,1248976896,1248979949,3053
634,1248980060,1248980992,932
654,1248980992,1248985088,4096
655,1248985088,1248989184,4096
656,1248989184,1248993280,4096
657,1248993280,1248997376,4096
637,1248997376,1249000165,2789
3005,1249000654,1249001472,818
3009,1249001472,1249005568,4096
3010,1249005568,1249009664,4096
3011,1249009664,1249013760,4096
3012,1249013760,1249017856,4096
3013,1249017856,1249021952,4096
3014,1249021952,1249026048,4096
3015,1249026048,1249030144,4096
3016,1249030144,1249034240,4096
3017,1249034240,1249038336,4096
3018,1249038336,1249042432,4096
3019,1249042432,1249046528,4096
3020,1249046528,1249050624,4096
3021,1249050624,1249054720,4096
3022,1249054720,1249058816,4096
3023,1249058816,1249062912,4096
3024,1249062912,1249067008,4096
3025,1249067008,1249071104,4096
3026,1249071104,1249075200,4096
3008,1249075200,1249077952,2752
3007,1249093442,1249095680,2238
3027,1249095680,1249099776,4096
3006,1249099776,1249101027,1251
5040,1249126626,1249128448,1822
5044,1249128448,1249132544,4096
5045,1249132544,1249136640,4096
5039,1249136640,1249137946,1306
5042,1249163427,1249165312,1885
5046,1249165312,1249169408,4096
5047,1249169408,1249173504,4096
5048,1249173504,1249177600,4096
5049,1249177600,1249181696,4096
5043,1249181696,1249184524,2828
5041,1249196257,1249198080,1823
5050,1249198080,1249202176,4096
1905,1249202176,1249206272,4096
1906,1249206272,1249210368,4096
1907,1249210368,1249214464,4096
1908,1249214464,1249218560,4096
1909,1249218560,1249222656,4096
1910,1249222656,1249226752,4096
1911,1249226752,1249230848,4096
1912,1249230848,1249234944,4096
1900,1249234944,1249236401,1457
1902,1249236512,1249239040,2528
1903,1249239040,1249242224,3184
1904,1249276045,1249280000,3955
1913,1249280000,1249284096,4096
1914,1249284096,1249288192,4096
1901,1249288192,1249290507,2315
3236,1249317168,1249320302,3134
3230,1249322661,1249322972,311
3233,1249323313,1249325056,1743
3237,1249325056,1249329152,4096
3238,1249329152,1249333248,4096
3229,1249333248,1249333328,80
3228,1249337340,1249337344,4
3239,1249337344,1249341440,4096
3240,1249341440,1249345536,4096
3241,1249345536,1249349632,4096
3242,1249349632,1249353728,4096
3243,1249353728,1249357824,4096
3232,1249357824,1249359522,1698
3234,1249360017,1249361920,1903
3244,1249361920,1249366016,4096
3231,1249366016,1249366444,428
3235,1249367290,1249370112,2822
3245,1249370112,1249374208,4096
3246,1249374208,1249378304,4096
3247,1249378304,1249382400,4096
3248,1249382400,1249386496,4096
3249,1249386496,1249390592,4096
