,SNR_H1,Chisq_H1,Mass_1_H1,Mass_2_H1,Spin1z_H1,Spin2z_H1,Prob0_H1,Prob1_H1,Prob2_H1,Prob3_H1,Prob4_H1,Prob5_H1,Prob6_H1,Num triggers_H1,Cluster ID_H1,Cluster time_H1,SNR_V1,Chisq_V1,Mass_1_V1,Mass_2_V1,Spin1z_V1,Spin2z_V1,Prob0_V1,Prob1_V1,Prob2_V1,Prob3_V1,Prob4_V1,Prob5_V1,Num triggers_V1,Cluster ID_V1,Cluster time_V1,Av num triggers,Av prob0,id,commonName,version,catalog.shortName,GPS,reference,jsonurl,mass_1_source,mass_1_source_lower,mass_1_source_upper,mass_2_source,mass_2_source_lower,mass_2_source_upper,network_matched_filter_snr,network_matched_filter_snr_lower,network_matched_filter_snr_upper,luminosity_distance,luminosity_distance_lower,luminosity_distance_upper,chi_eff,chi_eff_lower,chi_eff_upper,total_mass_source,total_mass_source_lower,total_mass_source_upper,chirp_mass_source,chirp_mass_source_lower,chirp_mass_source_upper,chirp_mass,chirp_mass_lower,chirp_mass_upper,redshift,redshift_lower,redshift_upper,far,far_lower,far_upper,p_astro,p_astro_lower,p_astro_upper,final_mass_source,final_mass_source_lower,final_mass_source_upper
0,8.073710136004383,1.1777409008364323,53.01694516004533,13.482488000395909,-0.06845937944013518,-0.21668532756160194,1.0,3.904095e-08,1.4776996999999994e-32,2.2602288e-11,0.0,1.1542412e-13,0.0,168.0,9571.0,1241816086.7506106,4.323596776899007,1.1786424084464342,53.40591663844443,14.464699529831805,-0.2408659160574169,-0.12055796611859368,1.0,1.09535935e-17,0.0,1.0766478e-23,0.0,2.2448844e-24,125.0,8739.0,1241816086.7300675,146.5,1.0,GW190513_205428-v1,GW190513_205428,1,GWTC-2,1241816086.8,/GWTC-2/,https://www.gw-openscience.org/eventapi/json/GWTC-2/GW190513_205428/v1,35.7,-9.2,9.5,18.0,-4.1,7.7,12.28987773592599,,,2060.0,-800.0,880.0,0.11,-0.17,0.28,53.9,-5.9,8.6,21.6,-1.9,3.8,29.5,-2.5,5.6,0.37,-0.13,0.13,1e-05,,,1.0,,,51.6,-5.8,8.2
1,5.581239461094087,0.8477487402802659,66.8953526948712,11.607034861997773,-0.7475328282254732,-0.14082070627357396,0.99989176,0.0001057744,0.0,1.562251e-07,2.412949e-39,2.3715886e-06,0.0,75.0,8933.0,1246048404.5724373,5.420611216006456,0.8799782929784834,67.01401357937948,11.497784776097848,-0.736759599290413,-0.1512930179706973,1.0,1.0951894e-11,2.7893e-40,1.4414573999999996e-10,7.0646774e-25,9.884182e-22,78.0,9392.0,1246048404.5905287,76.5,0.9999458800000001,GW190701_203306-v1,GW190701_203306,1,GWTC-2,1246048404.6,/GWTC-2/,https://www.gw-openscience.org/eventapi/json/GWTC-2/GW190701_203306/v1,53.9,-8.0,11.8,40.8,-12.0,8.7,11.589960064142671,,,2060.0,-730.0,760.0,-0.07,-0.29,0.23,94.3,-9.5,12.1,40.3,-4.9,5.4,55.5,-8.1,7.3,0.37,-0.12,0.11,0.010861368605368522,,,0.9978790000000001,,,90.2,-8.9,11.3
2,4.5507146937877785,0.8800097243334344,98.01535998464877,15.886265949541825,-0.4757080479895083,0.029669211800769826,1.0,6.183539e-17,0.0,3.258883e-16,2.4330000000000003e-42,3.5259008e-22,2.5e-44,88.0,897.0,1240340820.6598413,4.507838410718732,0.6818561761264136,64.517600498982,8.220554596823785,-0.6607867219872373,-0.012456635771053827,1.0,3.870547e-18,0.0,1.0092928e-09,2.2378016e-27,3.7626399999999997e-19,65.0,1307.0,1240340820.6412294,76.5,1.0,GW190426_190642-v1,GW190426_190642,1,GWTC-2.1-confident,1240340820.6,/GWTC-2.1/,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190426_190642/v1,105.5,-24.1,45.3,76.0,-36.5,26.2,8.7,-0.6,0.4,4580.0,-2280.0,3400.0,0.23,-0.41,0.42,182.3,-35.7,40.2,76.0,-17.4,19.1,,,,0.73,-0.32,0.41,4.1,,,0.75053,,,172.9,-33.6,37.7
3,6.1297173819875095,1.3033165325312903,69.88162377828094,14.18439006449563,-0.3357257543644285,-0.09856998929538548,0.98793113,0.011983278,2.1241079999999997e-39,8.561849e-05,4.7293855e-29,3.4028415999999998e-12,0.0,63.0,8627.0,1258866165.5492086,4.397978751782108,1.4206308262694176,76.44915798168225,14.774851005187015,-0.3625780435180975,-0.08075233853313835,1.0,2.6331507e-16,0.0,1.2530851e-08,1.1242153e-21,1.4513076000000002e-19,43.0,7988.0,1258866165.5488591,53.0,0.993965565,GW191127_050227-v1,GW191127_050227,1,GWTC-3-confident,1258866165.5,/GWTC-3/,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW191127_050227/v1,53.0,-20.0,47.0,24.0,-14.0,17.0,9.2,-0.6,0.7,3400.0,-1900.0,3100.0,0.18,-0.36,0.34,80.0,-22.0,39.0,29.9,-9.1,11.7,,,,0.57,-0.29,0.4,0.25,,,0.7399600000000001,,,76.0,-21.0,39.0
4,8.133307231586553,1.092685210223565,57.11351688054707,11.108449327103903,-0.6234677740090413,-0.17625166376075369,0.9999875,1.2523928e-05,5.7730012999999985e-37,4.589931e-20,0.0,9.8968465e-15,0.0,82.0,28920.0,1248242631.986693,4.152733059257241,0.9048808314040832,46.911967653688784,5.072837401302277,-0.44887274888733547,0.014342848544023066,0.99995327,1.467193e-08,4.199999999999999e-43,4.667906600000001e-05,2.6617894e-31,7.0026944e-09,9.0,38101.0,1248242631.9975414,45.5,0.999970385,GW190727_060333-v2,GW190727_060333,2,GWTC-2.1-confident,1248242631.9,/GWTC-2.1/,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190727_060333/v2,38.9,-6.0,8.9,30.2,-8.3,6.5,11.7,-0.5,0.2,3070.0,-1230.0,1300.0,0.09,-0.27,0.25,68.8,-7.8,10.2,29.4,-3.7,4.6,,,,0.52,-0.18,0.18,1e-05,,,1.0,,,65.4,-7.3,9.5
5,6.017936532870978,1.4257337184988026,54.879617473504155,14.250676847532082,-0.5241941993143611,-0.3476424749154342,0.8903933,4.842676e-08,2.5369282e-24,8.118714e-12,1.0423966999999996e-32,0.109606735,9.463098e-36,48.0,4900.0,1265202095.9428885,4.395963848554393,1.2616688011566521,54.90156838385179,12.270535136225714,-0.6991180921480156,-0.4640412315763455,1.0,4.1567478e-21,6.375e-42,1.7870343999999996e-10,1.6110923e-32,2.2318389999999998e-30,39.0,6083.0,1265202095.96156,43.5,0.94519665,GW200208_130117-v1,GW200208_130117,1,GWTC-3-confident,1265202095.9,/GWTC-3/,https://www.gw-openscience.org/eventapi/json/GWTC-3-confident/GW200208_130117/v1,37.8,-6.2,9.2,27.4,-7.4,6.1,10.8,-0.4,0.3,2230.0,-850.0,1000.0,-0.07,-0.27,0.22,65.4,-6.8,7.8,27.7,-3.1,3.6,,,,0.4,-0.14,0.15,0.00031,,,0.99,,,62.5,-6.4,7.3
6,6.168273520896102,1.640409185700577,90.97451857448135,13.334129219733882,-0.3444858103049553,0.2165344264273987,1.0,1.0175119000000002e-08,1.5640000000000002e-42,2.2721934e-11,2.1347017e-31,1.900373e-18,0.0,60.0,57350.0,1242442967.4552507,4.248778033432958,0.9816119723680552,51.1678355222342,7.587945937046982,-0.578976511095074,0.04592476195482372,0.99998903,1.8825516e-11,1.8242e-41,1.4305971e-11,5.0258619999999996e-24,1.0912907e-05,22.0,62402.0,1242442967.4748895,41.0,0.999994515,GW190521-v1,GW190521,1,O3_Discovery_Papers,1242442967.4,/o3_eventdata_docs/,https://www.gw-openscience.org/eventapi/json/O3_Discovery_Papers/GW190521/v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5.087520620356003,0.9100616747172199,68.14423519731318,9.807012274289006,-0.4870652984161268,-0.22293800125484936,0.99999976,9.050286e-12,0.0,9.243691e-08,6.598399999999999e-41,1.6752055e-07,4.3931135e-36,40.0,28414.0,1239198206.7344227,4.068572051358906,1.2785059359814337,53.09240886594394,6.195526925245775,-0.4550252632662151,-0.1929073135482269,0.99999726,2.9958020000000004e-13,0.0,2.7811545000000003e-06,2.3061770000000003e-23,1.4376805e-14,13.0,34311.0,1239198206.7296708,26.5,0.99999851,GW190413_134308-v1,GW190413_134308,1,GWTC-2,1239198206.7,/GWTC-2/,https://www.gw-openscience.org/eventapi/json/GWTC-2/GW190413_134308/v1,47.5,-10.7,13.5,31.8,-10.8,11.7,9.970916853163908,,,4450.0,-2120.0,2480.0,-0.03,-0.29,0.25,78.8,-11.9,17.4,33.0,-5.4,8.2,57.0,-9.8,8.6,0.71,-0.3,0.31,0.043657319879159086,,,0.9849,,,75.5,-11.4,16.4
8,4.097144118444305,0.9677198667999092,139.34617514055768,20.25160571922071,0.64044313367477,-0.07641209282208977,0.99999,1.0745083999999997e-29,3.6000000000000004e-44,1.2512623e-06,0.0,8.836278e-06,0.0,15.0,8595.0,1238303737.2205148,4.0050343999999996,0.7166971,94.181122,17.912909,0.94350672,-0.33648637,1.0,0.0,0.0,2.0156576999999998e-25,0.0,7.497256e-24,1.0,10050.0,1238303737.240158,8.0,0.999995,GW190403_051519-v1,GW190403_051519,1,GWTC-2.1-confident,1238303737.2,/GWTC-2.1/,https://www.gw-openscience.org/eventapi/json/GWTC-2.1-confident/GW190403_051519/v1,85.0,-33.0,27.8,20.0,-8.4,26.3,7.6,-1.1,0.6,8280.0,-4290.0,6720.0,0.68,-0.43,0.16,106.6,-23.6,26.7,34.0,-8.4,15.1,,,,1.18,-0.53,0.73,7.7,,,0.60924,,,102.2,-24.3,26.3
